,day,open,high,low,close,volume
820,2026-02-09 10:11:00,4.36,4.36,4.36,4.36,477300
821,2026-02-09 10:12:00,4.36,4.36,4.36,4.36,427700
822,2026-02-09 10:13:00,4.36,4.36,4.36,4.36,287400
823,2026-02-09 10:14:00,4.36,4.36,4.36,4.36,210100
824,2026-02-09 10:15:00,4.36,4.36,4.36,4.36,500500
825,2026-02-09 10:16:00,4.36,4.36,4.36,4.36,136800
826,2026-02-09 10:17:00,4.36,4.36,4.36,4.36,195100
827,2026-02-09 10:18:00,4.36,4.36,4.36,4.36,87600
828,2026-02-09 10:19:00,4.36,4.36,4.36,4.36,112600
829,2026-02-09 10:20:00,4.36,4.36,4.36,4.36,54700
830,2026-02-09 10:21:00,4.36,4.36,4.36,4.36,187400
831,2026-02-09 10:22:00,4.36,4.36,4.36,4.36,91900
832,2026-02-09 10:23:00,4.36,4.36,4.36,4.36,2127100
833,2026-02-09 10:24:00,4.36,4.36,4.36,4.36,417000
834,2026-02-09 10:25:00,4.36,4.36,4.36,4.36,1616100
835,2026-02-09 10:26:00,4.36,4.36,4.36,4.36,116900
836,2026-02-09 10:27:00,4.36,4.36,4.36,4.36,84000
837,2026-02-09 10:28:00,4.36,4.36,4.36,4.36,221200
838,2026-02-09 10:29:00,4.36,4.36,4.36,4.36,168000
839,2026-02-09 10:30:00,4.36,4.36,4.36,4.36,71900
840,2026-02-09 10:31:00,4.36,4.36,4.36,4.36,20500
841,2026-02-09 10:32:00,4.36,4.36,4.36,4.36,170900
842,2026-02-09 10:33:00,4.36,4.36,4.36,4.36,42300
843,2026-02-09 10:34:00,4.36,4.36,4.36,4.36,105400
844,2026-02-09 10:35:00,4.36,4.36,4.36,4.36,53900
845,2026-02-09 10:36:00,4.36,4.36,4.36,4.36,44700
846,2026-02-09 10:37:00,4.36,4.36,4.36,4.36,89000
847,2026-02-09 10:38:00,4.36,4.36,4.36,4.36,89300
848,2026-02-09 10:39:00,4.36,4.36,4.36,4.36,19400
849,2026-02-09 10:40:00,4.36,4.36,4.36,4.36,566400
850,2026-02-09 10:41:00,4.36,4.36,4.36,4.36,225400
851,2026-02-09 10:42:00,4.36,4.36,4.36,4.36,511700
852,2026-02-09 10:43:00,4.36,4.36,4.36,4.36,106800
853,2026-02-09 10:44:00,4.36,4.36,4.36,4.36,173500
854,2026-02-09 10:45:00,4.36,4.36,4.36,4.36,38900
855,2026-02-09 10:46:00,4.36,4.36,4.36,4.36,67200
856,2026-02-09 10:47:00,4.36,4.36,4.36,4.36,69300
857,2026-02-09 10:48:00,4.36,4.36,4.36,4.36,18700
858,2026-02-09 10:49:00,4.36,4.36,4.36,4.36,18200
859,2026-02-09 10:50:00,4.36,4.36,4.36,4.36,30200
860,2026-02-09 10:51:00,4.36,4.36,4.36,4.36,30700
861,2026-02-09 10:52:00,4.36,4.36,4.36,4.36,15600
862,2026-02-09 10:53:00,4.36,4.36,4.36,4.36,30800
863,2026-02-09 10:54:00,4.36,4.36,4.36,4.36,419800
864,2026-02-09 10:55:00,4.36,4.36,4.36,4.36,612800
865,2026-02-09 10:56:00,4.36,4.36,4.36,4.36,165600
866,2026-02-09 10:57:00,4.36,4.36,4.36,4.36,54800
867,2026-02-09 10:58:00,4.36,4.36,4.36,4.36,230300
868,2026-02-09 10:59:00,4.36,4.36,4.36,4.36,224200
869,2026-02-09 11:00:00,4.36,4.36,4.36,4.36,546900
870,2026-02-09 11:01:00,4.36,4.36,4.36,4.36,87900
871,2026-02-09 11:02:00,4.36,4.36,4.36,4.36,80200
872,2026-02-09 11:03:00,4.36,4.36,4.36,4.36,87100
873,2026-02-09 11:04:00,4.36,4.36,4.36,4.36,9000
874,2026-02-09 11:05:00,4.36,4.36,4.36,4.36,30300
875,2026-02-09 11:06:00,4.36,4.36,4.36,4.36,176000
876,2026-02-09 11:07:00,4.36,4.36,4.36,4.36,18600
877,2026-02-09 11:08:00,4.36,4.36,4.36,4.36,37700
878,2026-02-09 11:09:00,4.36,4.36,4.36,4.36,21700
879,2026-02-09 11:10:00,4.36,4.36,4.36,4.36,111400
880,2026-02-09 11:11:00,4.36,4.36,4.36,4.36,25300
881,2026-02-09 11:12:00,4.36,4.36,4.36,4.36,25000
882,2026-02-09 11:13:00,4.36,4.36,4.36,4.36,20500
883,2026-02-09 11:14:00,4.36,4.36,4.36,4.36,14900
884,2026-02-09 11:15:00,4.36,4.36,4.36,4.36,15800
885,2026-02-09 11:16:00,4.36,4.36,4.36,4.36,129500
886,2026-02-09 11:17:00,4.36,4.36,4.36,4.36,14800
887,2026-02-09 11:18:00,4.36,4.36,4.36,4.36,137000
888,2026-02-09 11:19:00,4.36,4.36,4.36,4.36,16400
889,2026-02-09 11:20:00,4.36,4.36,4.36,4.36,3700
890,2026-02-09 11:21:00,4.36,4.36,4.36,4.36,48100
891,2026-02-09 11:22:00,4.36,4.36,4.36,4.36,7800
892,2026-02-09 11:23:00,4.36,4.36,4.36,4.36,46800
893,2026-02-09 11:24:00,4.36,4.36,4.36,4.36,630400
894,2026-02-09 11:25:00,4.36,4.36,4.36,4.36,1259800
895,2026-02-09 11:26:00,4.36,4.36,4.36,4.36,1323800
896,2026-02-09 11:27:00,4.36,4.36,4.33,4.36,2815300
897,2026-02-09 11:28:00,4.36,4.36,4.36,4.36,947200
898,2026-02-09 11:29:00,4.36,4.36,4.36,4.36,415300
899,2026-02-09 11:30:00,4.36,4.36,4.36,4.36,102864
900,2026-02-09 13:01:00,4.36,4.36,4.36,4.36,1107500
901,2026-02-09 13:02:00,4.36,4.36,4.34,4.35,1514500
902,2026-02-09 13:03:00,4.35,4.35,4.31,4.33,1328400
903,2026-02-09 13:04:00,4.32,4.33,4.3,4.3,1355400
904,2026-02-09 13:05:00,4.3,4.3,4.28,4.29,1514400
905,2026-02-09 13:06:00,4.29,4.3,4.28,4.28,875845
906,2026-02-09 13:07:00,4.28,4.3,4.28,4.29,781200
907,2026-02-09 13:08:00,4.28,4.3,4.28,4.29,726000
908,2026-02-09 13:09:00,4.3,4.3,4.27,4.27,1449855
909,2026-02-09 13:10:00,4.27,4.28,4.26,4.27,910300
910,2026-02-09 13:11:00,4.26,4.28,4.26,4.28,470600
911,2026-02-09 13:12:00,4.28,4.29,4.27,4.28,747300
912,2026-02-09 13:13:00,4.28,4.3,4.28,4.29,343600
913,2026-02-09 13:14:00,4.28,4.29,4.27,4.28,694900
914,2026-02-09 13:15:00,4.28,4.28,4.27,4.28,267500
915,2026-02-09 13:16:00,4.27,4.28,4.27,4.28,462900
916,2026-02-09 13:17:00,4.28,4.28,4.27,4.28,443000
917,2026-02-09 13:18:00,4.28,4.28,4.26,4.27,1337700
918,2026-02-09 13:19:00,4.26,4.28,4.26,4.28,378600
919,2026-02-09 13:20:00,4.28,4.28,4.27,4.27,324000
920,2026-02-09 13:21:00,4.27,4.28,4.27,4.28,347000
921,2026-02-09 13:22:00,4.28,4.3,4.28,4.29,745100
922,2026-02-09 13:23:00,4.3,4.3,4.28,4.29,394100
923,2026-02-09 13:24:00,4.28,4.29,4.27,4.27,331300
924,2026-02-09 13:25:00,4.27,4.28,4.27,4.28,306800
925,2026-02-09 13:26:00,4.28,4.29,4.28,4.28,295400
926,2026-02-09 13:27:00,4.28,4.29,4.28,4.28,185500
927,2026-02-09 13:28:00,4.29,4.29,4.28,4.29,309500
928,2026-02-09 13:29:00,4.28,4.29,4.28,4.28,521100
929,2026-02-09 13:30:00,4.29,4.29,4.27,4.28,1184000
930,2026-02-09 13:31:00,4.27,4.29,4.27,4.28,1183700
931,2026-02-09 13:32:00,4.28,4.3,4.27,4.3,1166000
932,2026-02-09 13:33:00,4.29,4.32,4.29,4.31,1458000
933,2026-02-09 13:34:00,4.3,4.31,4.29,4.3,628200
934,2026-02-09 13:35:00,4.29,4.31,4.29,4.31,295000
935,2026-02-09 13:36:00,4.3,4.31,4.3,4.31,326700
936,2026-02-09 13:37:00,4.3,4.31,4.3,4.3,126800
937,2026-02-09 13:38:00,4.3,4.31,4.3,4.31,177900
938,2026-02-09 13:39:00,4.3,4.31,4.3,4.31,450900
939,2026-02-09 13:40:00,4.3,4.31,4.29,4.3,160300
940,2026-02-09 13:41:00,4.3,4.3,4.29,4.29,46100
941,2026-02-09 13:42:00,4.29,4.3,4.29,4.3,300500
942,2026-02-09 13:43:00,4.29,4.3,4.29,4.29,45100
943,2026-02-09 13:44:00,4.29,4.3,4.28,4.29,564600
944,2026-02-09 13:45:00,4.29,4.31,4.29,4.3,581800
945,2026-02-09 13:46:00,4.3,4.32,4.3,4.32,942900
946,2026-02-09 13:47:00,4.32,4.33,4.31,4.32,430200
947,2026-02-09 13:48:00,4.32,4.32,4.31,4.32,253100
948,2026-02-09 13:49:00,4.32,4.32,4.3,4.31,486400
949,2026-02-09 13:50:00,4.3,4.31,4.3,4.31,230800
950,2026-02-09 13:51:00,4.3,4.31,4.3,4.31,36600
951,2026-02-09 13:52:00,4.31,4.31,4.3,4.31,68300
952,2026-02-09 13:53:00,4.31,4.31,4.3,4.31,71900
953,2026-02-09 13:54:00,4.3,4.31,4.3,4.3,330100
954,2026-02-09 13:55:00,4.3,4.31,4.3,4.31,60100
955,2026-02-09 13:56:00,4.3,4.33,4.3,4.33,1877637
956,2026-02-09 13:57:00,4.32,4.33,4.31,4.32,427700
957,2026-02-09 13:58:00,4.32,4.32,4.31,4.31,291900
958,2026-02-09 13:59:00,4.32,4.32,4.31,4.32,168300
959,2026-02-09 14:00:00,4.31,4.32,4.31,4.31,226000
960,2026-02-09 14:01:00,4.32,4.32,4.3,4.3,335700
961,2026-02-09 14:02:00,4.3,4.33,4.3,4.33,538900
962,2026-02-09 14:03:00,4.33,4.33,4.32,4.32,412600
963,2026-02-09 14:04:00,4.33,4.34,4.32,4.33,600200
964,2026-02-09 14:05:00,4.34,4.35,4.33,4.35,1932500
965,2026-02-09 14:06:00,4.34,4.36,4.34,4.35,1434700
966,2026-02-09 14:07:00,4.34,4.35,4.34,4.34,819600
967,2026-02-09 14:08:00,4.35,4.36,4.34,4.35,1317400
968,2026-02-09 14:09:00,4.35,4.36,4.35,4.35,800300
969,2026-02-09 14:10:00,4.36,4.36,4.35,4.36,816900
970,2026-02-09 14:11:00,4.35,4.36,4.35,4.35,968100
971,2026-02-09 14:12:00,4.36,4.36,4.35,4.35,412100
972,2026-02-09 14:13:00,4.36,4.36,4.35,4.35,553900
973,2026-02-09 14:14:00,4.36,4.36,4.35,4.35,945700
974,2026-02-09 14:15:00,4.35,4.36,4.35,4.35,424100
975,2026-02-09 14:16:00,4.35,4.36,4.35,4.35,519600
976,2026-02-09 14:17:00,4.35,4.36,4.35,4.35,688100
977,2026-02-09 14:18:00,4.35,4.36,4.34,4.35,1065400
978,2026-02-09 14:19:00,4.35,4.36,4.34,4.36,608600
979,2026-02-09 14:20:00,4.35,4.36,4.35,4.36,362100
980,2026-02-09 14:21:00,4.35,4.36,4.35,4.36,735300
981,2026-02-09 14:22:00,4.36,4.36,4.35,4.35,815400
982,2026-02-09 14:23:00,4.36,4.36,4.35,4.36,2844300
983,2026-02-09 14:24:00,4.36,4.36,4.36,4.36,764400
984,2026-02-09 14:25:00,4.36,4.36,4.35,4.36,689100
985,2026-02-09 14:26:00,4.36,4.36,4.35,4.36,555000
986,2026-02-09 14:27:00,4.36,4.36,4.36,4.36,163100
987,2026-02-09 14:28:00,4.36,4.36,4.36,4.36,228900
988,2026-02-09 14:29:00,4.36,4.36,4.35,4.35,1042500
989,2026-02-09 14:30:00,4.35,4.36,4.35,4.36,594700
990,2026-02-09 14:31:00,4.36,4.36,4.35,4.36,620100
991,2026-02-09 14:32:00,4.36,4.36,4.36,4.36,171200
992,2026-02-09 14:33:00,4.36,4.36,4.36,4.36,196800
993,2026-02-09 14:34:00,4.36,4.36,4.35,4.36,442100
994,2026-02-09 14:35:00,4.36,4.36,4.35,4.36,255400
995,2026-02-09 14:36:00,4.36,4.36,4.36,4.36,45200
996,2026-02-09 14:37:00,4.36,4.36,4.36,4.36,148200
997,2026-02-09 14:38:00,4.36,4.36,4.36,4.36,320500
998,2026-02-09 14:39:00,4.36,4.36,4.36,4.36,10400
999,2026-02-09 14:40:00,4.36,4.36,4.36,4.36,17100
1000,2026-02-09 14:41:00,4.36,4.36,4.36,4.36,42100
1001,2026-02-09 14:42:00,4.36,4.36,4.36,4.36,67600
1002,2026-02-09 14:43:00,4.36,4.36,4.36,4.36,73600
1003,2026-02-09 14:44:00,4.36,4.36,4.36,4.36,62500
1004,2026-02-09 14:45:00,4.36,4.36,4.36,4.36,39300
1005,2026-02-09 14:46:00,4.36,4.36,4.36,4.36,154800
1006,2026-02-09 14:47:00,4.36,4.36,4.36,4.36,33300
1007,2026-02-09 14:48:00,4.36,4.36,4.36,4.36,123600
1008,2026-02-09 14:49:00,4.36,4.36,4.36,4.36,107600
1009,2026-02-09 14:50:00,4.36,4.36,4.36,4.36,120500
1010,2026-02-09 14:51:00,4.36,4.36,4.36,4.36,824700
1011,2026-02-09 14:52:00,4.36,4.36,4.36,4.36,75200
1012,2026-02-09 14:53:00,4.36,4.36,4.36,4.36,16900
1013,2026-02-09 14:54:00,4.36,4.36,4.36,4.36,201500
1014,2026-02-09 14:55:00,4.36,4.36,4.36,4.36,91100
1015,2026-02-09 14:56:00,4.36,4.36,4.36,4.36,41200
1016,2026-02-09 14:57:00,4.36,4.36,4.36,4.36,259700
1017,2026-02-09 15:00:00,4.36,4.36,4.36,4.36,249200
1018,2026-02-10 09:31:00,4.4,4.41,4.3,4.37,12109200
1019,2026-02-10 09:32:00,4.35,4.38,4.31,4.34,4111100
1020,2026-02-10 09:33:00,4.32,4.38,4.3,4.35,3687800
1021,2026-02-10 09:34:00,4.35,4.4,4.35,4.38,5868400
1022,2026-02-10 09:35:00,4.38,4.39,4.36,4.38,2694300
1023,2026-02-10 09:36:00,4.37,4.41,4.37,4.41,5088100
1024,2026-02-10 09:37:00,4.41,4.41,4.39,4.4,3401700
1025,2026-02-10 09:38:00,4.4,4.41,4.39,4.4,3569200
1026,2026-02-10 09:39:00,4.4,4.41,4.38,4.4,2441800
1027,2026-02-10 09:40:00,4.41,4.42,4.39,4.41,2523600
1028,2026-02-10 09:41:00,4.41,4.41,4.39,4.41,1875600
1029,2026-02-10 09:42:00,4.4,4.41,4.39,4.4,1164900
1030,2026-02-10 09:43:00,4.39,4.4,4.38,4.39,1014300
1031,2026-02-10 09:44:00,4.39,4.4,4.36,4.37,2127000
1032,2026-02-10 09:45:00,4.37,4.38,4.35,4.35,1330900
1033,2026-02-10 09:46:00,4.35,4.38,4.35,4.38,2180000
1034,2026-02-10 09:47:00,4.37,4.38,4.36,4.36,834000
1035,2026-02-10 09:48:00,4.36,4.38,4.36,4.37,1465600
1036,2026-02-10 09:49:00,4.37,4.38,4.36,4.36,1141700
1037,2026-02-10 09:50:00,4.37,4.38,4.36,4.37,803300
1038,2026-02-10 09:51:00,4.37,4.38,4.35,4.35,2914600
1039,2026-02-10 09:52:00,4.35,4.36,4.35,4.35,1448870
1040,2026-02-10 09:53:00,4.35,4.37,4.35,4.36,2068400
1041,2026-02-10 09:54:00,4.36,4.37,4.35,4.36,1268100
1042,2026-02-10 09:55:00,4.36,4.36,4.35,4.36,911100
1043,2026-02-10 09:56:00,4.36,4.38,4.36,4.37,1927300
1044,2026-02-10 09:57:00,4.37,4.37,4.36,4.36,885200
1045,2026-02-10 09:58:00,4.37,4.39,4.36,4.39,1636100
1046,2026-02-10 09:59:00,4.38,4.39,4.37,4.37,921600
1047,2026-02-10 10:00:00,4.37,4.41,4.37,4.4,3863900
1048,2026-02-10 10:01:00,4.4,4.41,4.39,4.4,1119400
1049,2026-02-10 10:02:00,4.4,4.4,4.39,4.4,1397100
1050,2026-02-10 10:03:00,4.4,4.4,4.39,4.39,511600
1051,2026-02-10 10:04:00,4.4,4.41,4.39,4.41,1612200
1052,2026-02-10 10:05:00,4.4,4.41,4.39,4.39,856900
1053,2026-02-10 10:06:00,4.39,4.39,4.38,4.38,376800
1054,2026-02-10 10:07:00,4.39,4.39,4.38,4.39,363300
1055,2026-02-10 10:08:00,4.38,4.39,4.38,4.39,693500
1056,2026-02-10 10:09:00,4.38,4.39,4.38,4.38,296200
1057,2026-02-10 10:10:00,4.39,4.4,4.38,4.39,962100
1058,2026-02-10 10:11:00,4.39,4.4,4.38,4.39,924400
1059,2026-02-10 10:12:00,4.4,4.4,4.39,4.4,527300
1060,2026-02-10 10:13:00,4.4,4.41,4.39,4.39,1272600
1061,2026-02-10 10:14:00,4.39,4.4,4.39,4.4,375400
1062,2026-02-10 10:15:00,4.4,4.41,4.39,4.4,869100
1063,2026-02-10 10:16:00,4.4,4.41,4.4,4.4,1188700
1064,2026-02-10 10:17:00,4.41,4.42,4.4,4.42,711600
1065,2026-02-10 10:18:00,4.42,4.42,4.41,4.42,936400
1066,2026-02-10 10:19:00,4.42,4.42,4.4,4.41,1136600
1067,2026-02-10 10:20:00,4.41,4.43,4.41,4.42,1284200
1068,2026-02-10 10:21:00,4.41,4.43,4.41,4.42,622700
1069,2026-02-10 10:22:00,4.42,4.42,4.41,4.41,798200
1070,2026-02-10 10:23:00,4.41,4.43,4.41,4.42,632200
1071,2026-02-10 10:24:00,4.41,4.42,4.39,4.4,804600
1072,2026-02-10 10:25:00,4.4,4.42,4.39,4.42,720800
1073,2026-02-10 10:26:00,4.42,4.42,4.41,4.41,199800
1074,2026-02-10 10:27:00,4.41,4.42,4.41,4.41,279600
1075,2026-02-10 10:28:00,4.41,4.42,4.41,4.41,576700
1076,2026-02-10 10:29:00,4.41,4.42,4.41,4.41,695600
1077,2026-02-10 10:30:00,4.41,4.43,4.41,4.42,1327100
1078,2026-02-10 10:31:00,4.41,4.43,4.4,4.41,768700
1079,2026-02-10 10:32:00,4.41,4.42,4.4,4.41,1034000
1080,2026-02-10 10:33:00,4.41,4.42,4.41,4.42,252000
1081,2026-02-10 10:34:00,4.41,4.42,4.4,4.41,384100
1082,2026-02-10 10:35:00,4.4,4.41,4.4,4.4,160400
1083,2026-02-10 10:36:00,4.4,4.42,4.4,4.41,515400
1084,2026-02-10 10:37:00,4.41,4.42,4.41,4.42,616100
1085,2026-02-10 10:38:00,4.41,4.42,4.41,4.42,286800
1086,2026-02-10 10:39:00,4.41,4.42,4.41,4.42,174700
1087,2026-02-10 10:40:00,4.42,4.43,4.41,4.41,983900
1088,2026-02-10 10:41:00,4.41,4.42,4.41,4.41,287900
1089,2026-02-10 10:42:00,4.41,4.42,4.41,4.41,181200
1090,2026-02-10 10:43:00,4.41,4.42,4.41,4.41,159700
1091,2026-02-10 10:44:00,4.41,4.42,4.41,4.42,231000
1092,2026-02-10 10:45:00,4.41,4.42,4.41,4.41,221700
1093,2026-02-10 10:46:00,4.41,4.41,4.4,4.4,332500
1094,2026-02-10 10:47:00,4.4,4.41,4.4,4.4,220900
1095,2026-02-10 10:48:00,4.4,4.41,4.4,4.4,383500
1096,2026-02-10 10:49:00,4.4,4.41,4.39,4.4,680800
1097,2026-02-10 10:50:00,4.4,4.41,4.4,4.4,180200
1098,2026-02-10 10:51:00,4.4,4.41,4.4,4.41,381300
1099,2026-02-10 10:52:00,4.4,4.41,4.4,4.4,90800
1100,2026-02-10 10:53:00,4.4,4.41,4.39,4.4,961900
1101,2026-02-10 10:54:00,4.39,4.41,4.39,4.41,231700
1102,2026-02-10 10:55:00,4.4,4.41,4.4,4.4,153900
1103,2026-02-10 10:56:00,4.4,4.41,4.39,4.4,201600
1104,2026-02-10 10:57:00,4.39,4.4,4.39,4.39,170800
1105,2026-02-10 10:58:00,4.39,4.4,4.39,4.39,106100
1106,2026-02-10 10:59:00,4.39,4.4,4.39,4.39,218800
1107,2026-02-10 11:00:00,4.39,4.4,4.39,4.4,1270800
1108,2026-02-10 11:01:00,4.39,4.41,4.39,4.4,1064000
1109,2026-02-10 11:02:00,4.4,4.41,4.4,4.41,246400
1110,2026-02-10 11:03:00,4.4,4.41,4.4,4.4,275800
1111,2026-02-10 11:04:00,4.4,4.41,4.4,4.4,281800
1112,2026-02-10 11:05:00,4.4,4.41,4.39,4.39,780800
1113,2026-02-10 11:06:00,4.39,4.4,4.39,4.39,355300
1114,2026-02-10 11:07:00,4.39,4.39,4.38,4.38,687500
1115,2026-02-10 11:08:00,4.38,4.39,4.38,4.39,301000
1116,2026-02-10 11:09:00,4.38,4.39,4.38,4.39,230400
1117,2026-02-10 11:10:00,4.38,4.39,4.37,4.38,205500
1118,2026-02-10 11:11:00,4.38,4.39,4.37,4.38,376500
1119,2026-02-10 11:12:00,4.38,4.39,4.37,4.38,747200
1120,2026-02-10 11:13:00,4.37,4.38,4.37,4.37,431800
1121,2026-02-10 11:14:00,4.37,4.38,4.37,4.38,219600
1122,2026-02-10 11:15:00,4.37,4.38,4.37,4.37,664064
1123,2026-02-10 11:16:00,4.37,4.38,4.37,4.37,973900
1124,2026-02-10 11:17:00,4.37,4.38,4.37,4.37,121700
1125,2026-02-10 11:18:00,4.37,4.38,4.37,4.38,274600
1126,2026-02-10 11:19:00,4.37,4.38,4.37,4.38,320300
1127,2026-02-10 11:20:00,4.37,4.38,4.37,4.38,312300
1128,2026-02-10 11:21:00,4.37,4.38,4.37,4.38,702800
1129,2026-02-10 11:22:00,4.37,4.38,4.37,4.37,127500
1130,2026-02-10 11:23:00,4.37,4.38,4.37,4.37,179700
1131,2026-02-10 11:24:00,4.37,4.38,4.37,4.37,210200
1132,2026-02-10 11:25:00,4.37,4.38,4.36,4.37,771200
1133,2026-02-10 11:26:00,4.37,4.38,4.37,4.38,284000
1134,2026-02-10 11:27:00,4.37,4.38,4.37,4.37,122000
1135,2026-02-10 11:28:00,4.38,4.38,4.37,4.37,487600
1136,2026-02-10 11:29:00,4.37,4.38,4.37,4.37,91500
1137,2026-02-10 11:30:00,4.37,4.38,4.37,4.38,118500
1138,2026-02-10 13:01:00,4.38,4.38,4.37,4.37,1252800
1139,2026-02-10 13:02:00,4.37,4.38,4.37,4.38,126200
1140,2026-02-10 13:03:00,4.38,4.38,4.37,4.38,337900
1141,2026-02-10 13:04:00,4.37,4.38,4.37,4.38,409700
1142,2026-02-10 13:05:00,4.37,4.38,4.37,4.37,225446
1143,2026-02-10 13:06:00,4.37,4.38,4.37,4.38,638000
1144,2026-02-10 13:07:00,4.38,4.38,4.36,4.36,790954
1145,2026-02-10 13:08:00,4.36,4.37,4.36,4.37,810700
1146,2026-02-10 13:09:00,4.36,4.37,4.35,4.35,466900
1147,2026-02-10 13:10:00,4.35,4.36,4.34,4.34,1034600
1148,2026-02-10 13:11:00,4.34,4.35,4.34,4.35,674300
1149,2026-02-10 13:12:00,4.35,4.36,4.34,4.36,1038100
1150,2026-02-10 13:13:00,4.35,4.36,4.34,4.35,295700
1151,2026-02-10 13:14:00,4.34,4.35,4.34,4.34,139100
1152,2026-02-10 13:15:00,4.34,4.35,4.34,4.35,233500
1153,2026-02-10 13:16:00,4.35,4.36,4.34,4.35,669100
1154,2026-02-10 13:17:00,4.35,4.36,4.34,4.35,573000
1155,2026-02-10 13:18:00,4.35,4.36,4.35,4.35,668700
1156,2026-02-10 13:19:00,4.35,4.36,4.35,4.36,484800
1157,2026-02-10 13:20:00,4.35,4.37,4.35,4.35,1095300
1158,2026-02-10 13:21:00,4.36,4.37,4.35,4.36,286900
1159,2026-02-10 13:22:00,4.36,4.37,4.36,4.37,329300
1160,2026-02-10 13:23:00,4.36,4.37,4.36,4.37,756600
1161,2026-02-10 13:24:00,4.37,4.38,4.36,4.38,378800
1162,2026-02-10 13:25:00,4.37,4.38,4.36,4.37,823700
1163,2026-02-10 13:26:00,4.37,4.38,4.37,4.37,498500
1164,2026-02-10 13:27:00,4.37,4.38,4.37,4.37,294500
1165,2026-02-10 13:28:00,4.37,4.38,4.36,4.36,743900
1166,2026-02-10 13:29:00,4.37,4.37,4.36,4.36,90400
1167,2026-02-10 13:30:00,4.37,4.37,4.36,4.37,122700
1168,2026-02-10 13:31:00,4.36,4.37,4.36,4.37,718200
1169,2026-02-10 13:32:00,4.36,4.37,4.36,4.37,367100
1170,2026-02-10 13:33:00,4.37,4.37,4.36,4.36,152100
1171,2026-02-10 13:34:00,4.36,4.37,4.36,4.36,164900
1172,2026-02-10 13:35:00,4.36,4.37,4.36,4.36,160600
1173,2026-02-10 13:36:00,4.37,4.37,4.35,4.36,1473800
1174,2026-02-10 13:37:00,4.35,4.36,4.35,4.36,131100
1175,2026-02-10 13:38:00,4.35,4.36,4.35,4.35,344900
1176,2026-02-10 13:39:00,4.35,4.36,4.35,4.36,245900
1177,2026-02-10 13:40:00,4.35,4.36,4.34,4.35,756700
1178,2026-02-10 13:41:00,4.35,4.35,4.34,4.35,429200
1179,2026-02-10 13:42:00,4.35,4.36,4.34,4.34,248200
1180,2026-02-10 13:43:00,4.34,4.35,4.34,4.35,225300
1181,2026-02-10 13:44:00,4.35,4.35,4.34,4.34,103500
1182,2026-02-10 13:45:00,4.35,4.35,4.34,4.34,264500
1183,2026-02-10 13:46:00,4.34,4.35,4.34,4.34,166700
1184,2026-02-10 13:47:00,4.34,4.35,4.34,4.34,96200
1185,2026-02-10 13:48:00,4.35,4.35,4.34,4.35,457500
1186,2026-02-10 13:49:00,4.35,4.35,4.34,4.35,452600
1187,2026-02-10 13:50:00,4.35,4.36,4.34,4.35,1214300
1188,2026-02-10 13:51:00,4.35,4.36,4.34,4.36,304200
1189,2026-02-10 13:52:00,4.35,4.36,4.35,4.36,73800
1190,2026-02-10 13:53:00,4.36,4.36,4.35,4.35,74700
1191,2026-02-10 13:54:00,4.36,4.36,4.35,4.36,103537
1192,2026-02-10 13:55:00,4.36,4.36,4.35,4.35,64200
1193,2026-02-10 13:56:00,4.36,4.36,4.35,4.35,105900
1194,2026-02-10 13:57:00,4.36,4.36,4.35,4.35,144900
1195,2026-02-10 13:58:00,4.36,4.36,4.35,4.35,158800
1196,2026-02-10 13:59:00,4.36,4.36,4.35,4.35,788600
1197,2026-02-10 14:00:00,4.36,4.36,4.34,4.36,416800
1198,2026-02-10 14:01:00,4.36,4.37,4.35,4.36,895600
1199,2026-02-10 14:02:00,4.36,4.37,4.35,4.36,633800
1200,2026-02-10 14:03:00,4.37,4.37,4.36,4.36,86100
1201,2026-02-10 14:04:00,4.37,4.38,4.36,4.37,1206200
1202,2026-02-10 14:05:00,4.37,4.37,4.36,4.37,253900
1203,2026-02-10 14:06:00,4.37,4.37,4.35,4.36,419500
1204,2026-02-10 14:07:00,4.35,4.36,4.35,4.36,44300
1205,2026-02-10 14:08:00,4.36,4.36,4.35,4.36,317300
1206,2026-02-10 14:09:00,4.35,4.36,4.35,4.35,474300
1207,2026-02-10 14:10:00,4.35,4.36,4.34,4.35,363000
1208,2026-02-10 14:11:00,4.35,4.36,4.35,4.35,188400
1209,2026-02-10 14:12:00,4.36,4.36,4.35,4.35,125900
1210,2026-02-10 14:13:00,4.35,4.36,4.35,4.35,97300
1211,2026-02-10 14:14:00,4.35,4.36,4.35,4.35,208400
1212,2026-02-10 14:15:00,4.35,4.36,4.35,4.36,167600
1213,2026-02-10 14:16:00,4.35,4.36,4.35,4.36,100300
1214,2026-02-10 14:17:00,4.36,4.36,4.35,4.35,122000
1215,2026-02-10 14:18:00,4.35,4.36,4.35,4.35,283200
1216,2026-02-10 14:19:00,4.35,4.36,4.34,4.35,630800
1217,2026-02-10 14:20:00,4.35,4.36,4.35,4.35,85900
1218,2026-02-10 14:21:00,4.35,4.36,4.35,4.35,129100
1219,2026-02-10 14:22:00,4.35,4.36,4.35,4.35,104400
1220,2026-02-10 14:23:00,4.35,4.36,4.35,4.35,114500
1221,2026-02-10 14:24:00,4.35,4.36,4.34,4.35,464800
